App,Category,Rating,Reviews,Size_MB,Installs,Type,Price_$,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Last_Updated_Year,Primary_Genre
Remote Control For All AC - Universal Remote,PRODUCTIVITY,3.25,166,6.1,10000,Free,0.0,Everyone,Productivity,2018-07-28,1.1,4.0.3,2018,Productivity
Remote EX for NISSAN,COMMUNICATION,3.25,223,1.0,5000,Paid,1.49,Everyone,Communication,2014-07-26,1.3,3.0,2014,Communication
Remote For ATT U-verse TV - NOW FREE,TOOLS,3.25,20,26.0,5000,Free,0.0,Everyone,Tools,2018-07-25,6.1.5,4.2,2018,Tools
Remote For Pioneer AV Receivers and Blu-Ray,TOOLS,3.4,150,7.3,50000,Free,0.0,Everyone,Tools,2018-06-01,3.11,4.1,2018,Tools
Remote for Onkyo AV Receivers & Smart TV/Blu-Ray,TOOLS,3.7,701,7.3,100000,Free,0.0,Everyone,Tools,2018-07-31,3.15,4.3,2018,Tools
Remote for Panasonic TV+BD+AVR,TOOLS,3.7,533,7.3,100000,Free,0.0,Everyone,Tools,2018-07-31,3.15,4.3,2018,Tools
Remote for Samsung TV & BluRay Players (Read Desc),TOOLS,3.3,1988,7.3,500000,Free,0.0,Everyone,Tools,2018-08-03,3.15,4.3,2018,Tools
Remote for Sony TV & Sony Blu-Ray Players MyAV,TOOLS,3.4,3491,7.3,1000000,Free,0.0,Everyone,Tools,2018-07-31,3.15,4.3,2018,Tools
Remote | Fire TV | Android TV | KODI | CetusPlay,TOOLS,4.4,15911,16.0,1000000,Free,0.0,Everyone,Tools,2018-06-30,4.1.8.1,4.1,2018,Tools
Renesas PMA,MEDICAL,4.3,0,6.6,5,Free,0.0,Everyone,Medical,2018-07-18,1.2.9,4.4,2018,Medical
Rent.com Apartment Homes,HOUSE_AND_HOME,4.0,7508,5.1,1000000,Free,0.0,Everyone,House & Home,2018-07-09,7.9.0,5.0,2018,House & Home
Rento - Dice Board Game Online,GAME,4.3,41339,63.0,2498500,Free,0.0,Everyone,Board,2018-06-20,4.4.9,4.1,2018,Board
Repair Hyundai Santa Fe,AUTO_AND_VEHICLES,3.9,22,63.099999999999994,1000,Free,0.0,Everyone,Auto & Vehicles,2018-01-31,1.0,4.0,2018,Auto & Vehicles
Replika,FAMILY,4.5,41339,35.0,1000000,Free,0.0,Mature 17+,Entertainment,2018-08-03,1.5.49,4.4,2018,Entertainment
Rescue Robots Survival Games,GAME,4.0,27557,63.099999999999994,2498500,Free,0.0,Teen,Action,2018-07-06,2,4.1,2018,Action
Resources For Virtual DJ,FAMILY,3.6,21095,7.9,1000000,Free,0.0,Everyone,Entertainment,2016-12-16,4,4.0.3,2016,Entertainment
Restart Navigator,AUTO_AND_VEHICLES,4.0,1403,0.2,100000,Free,0.0,Everyone,Auto & Vehicles,2014-08-26,1.0.1,2.2,2014,Auto & Vehicles
Restaurant Inspections - FL,HEALTH_AND_FITNESS,3.5,143,0.22,10000,Free,0.0,Everyone,Health & Fitness,2013-06-12,1.1,2.2,2013,Health & Fitness
Restaurantführer Südbaden,TRAVEL_AND_LOCAL,4.1,46,12.0,1000,Free,0.0,Everyone,Travel & Local,2017-01-11,2.0.0,4.0,2017,Travel & Local
Results for CT Lottery,FAMILY,4.5,86,8.6,5000,Free,0.0,Teen,Entertainment,2017-03-11,5.1,4.1,2017,Entertainment
Results for DC Lottery,FAMILY,4.4,160,8.5,5000,Free,0.0,Everyone,Entertainment,2017-03-11,5.1,4.1,2017,Entertainment
Results for FL Lottery,NEWS_AND_MAGAZINES,4.6,146,7.1,10000,Free,0.0,Everyone,News & Magazines,2017-02-28,3.0,4.1,2017,News & Magazines
Results for FL Lottery (Florida),FAMILY,4.3,1,3.2,100,Free,0.0,Mature 17+,Entertainment,2017-11-02,2.27,4.0.3,2017,Entertainment
Resume & CV Creator by Desygner,PRODUCTIVITY,4.5,48,26.0,5000,Free,0.0,Everyone,Productivity,2018-07-23,2.11.1,5.0,2018,Productivity
Resume ( CV Editor ),BUSINESS,4.5,416,6.0,10000,Free,0.0,Everyone,Business,2018-06-30,1.2,4.0,2018,Business
Resume / CV,BUSINESS,3.6,125,5.0,10000,Free,0.0,Everyone,Business,2015-12-28,2.0,2.3.3,2015,Business
Resume Builder - Curriculum Vitae & Resume Maker,BUSINESS,4.0,12,8.1,5000,Free,0.0,Everyone,Business,2018-06-07,1.9,4.0.3,2018,Business
Resume Builder - Free CV Maker & Premium Templates,BUSINESS,4.6,770,5.6,100000,Free,0.0,Everyone,Business,2018-08-03,1.9,4.4,2018,Business
Resume Builder / CV Maker & Templates,BUSINESS,4.4,25,7.9,5000,Free,0.0,Everyone,Business,2018-01-19,1.0.3,4.0.3,2018,Business
"Resume Builder Free, 5 Minute CV Maker & Templates",BUSINESS,4.4,41339,6.7,1000000,Free,0.0,Everyone,Business,2018-06-25,6.0,4.0.3,2018,Business
"Resume Builder Free, CV Maker & Resume Templates",BUSINESS,4.4,20921,5.7,1000000,Free,0.0,Everyone,Business,2018-01-11,4.0.3,4.1,2018,Business
Resume Builder and CV maker app,PRODUCTIVITY,4.3,2303,15.0,100000,Free,0.0,Everyone,Productivity,2018-08-02,8.9.2.,4.0.3,2018,Productivity
Resume Free,PRODUCTIVITY,4.5,27820,4.7,1000000,Free,0.0,Everyone,Productivity,2018-07-29,2.1,2.3.3,2018,Productivity
Resume Maker - Creator,BUSINESS,4.3,740,19.0,50000,Free,0.0,Everyone,Business,2018-08-04,1.1.2,4.0.3,2018,Business
Resume Maker / CV creator & Templates,TOOLS,4.2,54,22.0,5000,Free,0.0,Everyone,Tools,2018-04-15,1.0.6,4.0.3,2018,Tools
"Resume Maker:Free CV Maker,Templates Builder",BUSINESS,4.2,715,7.1,100000,Free,0.0,Everyone,Business,2018-08-01,1.8,4.0.3,2018,Business
Resume PDF Maker / CV Builder,BUSINESS,4.4,2147,2.2,500000,Free,0.0,Everyone,Business,2017-12-14,1.8,4.4,2017,Business
Retro City Rampage DX,GAME,4.7,416,16.0,10000,Paid,2.99,Teen,Action,2017-01-12,1.0.5,4.0,2017,Action
RetroArch,GAME,3.8,21423,63.099999999999994,1000000,Free,0.0,Everyone,Action,2018-05-04,1.7.3,2.3,2018,Action
RetroSelfie - Selfie Editor,PHOTOGRAPHY,4.1,41339,35.0,2498500,Free,0.0,Everyone,Photography,2018-06-27,6.1.6,4.1,2018,Photography
Reuters News,NEWS_AND_MAGAZINES,4.3,13169,25.0,1000000,Free,0.0,Everyone 10+,News & Magazines,2018-06-06,3.4.4,4.1,2018,News & Magazines
Revista BS,NEWS_AND_MAGAZINES,4.2,10,19.0,100,Free,0.0,Everyone,News & Magazines,2017-01-13,0.0.5,4.1,2017,News & Magazines
Revita.bg,HEALTH_AND_FITNESS,4.8,10,4.0,10,Free,0.0,Everyone,Health & Fitness,2018-06-13,3.55,4.0,2018,Health & Fitness
Rewards,FINANCE,3.8,57,4.0,5000,Free,0.0,Everyone,Finance,2017-12-15,4.1,2.3,2017,Finance
Rhythm Patrol,FAMILY,4.3,4207,26.0,100000,Free,0.0,Everyone,Music;Music & Video,2018-07-23,2.180723,4.1,2018,Music
Rider,GAME,4.5,41339,63.099999999999994,2498500,Free,0.0,Teen,Arcade,2017-07-17,1.2.1,4.0.3,2017,Arcade
RightNow English Conversation,FAMILY,4.0,5118,11.0,1000000,Free,0.0,Everyone,Education,2018-03-02,1.4.1,2.3,2018,Education
Ring,COMMUNICATION,3.9,517,35.0,10000,Free,0.0,Everyone,Communication,2018-08-06,20180805,4.4,2018,Communication
Ringtones & Wallpapers for Me,PERSONALIZATION,4.2,41339,29.0,2498500,Free,0.0,Everyone,Personalization,2018-01-30,1.13,4.1,2018,Personalization
Ringtones Of Ek Onkar,FAMILY,4.5,6,3.9,1000,Free,0.0,Everyone,Entertainment,2017-05-31,1.0,4.0.3,2017,Entertainment
Riptide GP: Renegade,GAME,4.7,4328,40.0,100000,Paid,2.99,Everyone 10+,Racing,2018-06-01,1.2.1,4.1,2018,Racing
Rivals at War: 2084,FAMILY,4.0,41339,48.0,2498500,Free,0.0,Teen,Simulation,2016-10-03,1.3,3.0,2016,Simulation
Rivals at War: Firefight,GAME,4.4,41339,51.0,2498500,Free,0.0,Teen,Action,2016-10-18,1.4,3.0,2016,Action
Rized ‼️ Color By Number & Pixel Coloring Book,FAMILY,3.25,1279,13.0,100000,Free,0.0,Everyone,Casual,2018-06-13,1.1.7,4.3,2018,Casual
Robbery Bob,GAME,4.5,41339,44.0,2498500,Free,0.0,Everyone 10+,Action,2018-07-29,1.18.4,4.1,2018,Action
Robin - AI Voice Assistant,MAPS_AND_NAVIGATION,4.2,41339,16.0,1000000,Free,0.0,Everyone,Maps & Navigation,2018-08-05,4.435,4.1,2018,Maps & Navigation
Robin - DC Movie Collection,FAMILY,4.3,1,2.3,500,Free,0.0,Everyone,Entertainment,2017-11-19,1.0.1,4.0,2017,Entertainment
RoboPad,FAMILY,4.6,41,9.2,1000,Free,0.0,Everyone,Education,2017-07-07,5.1,2.3,2017,Education
RoboPad++,FAMILY,4.4,77,10.0,10000,Free,0.0,Everyone,Education,2017-07-07,1.6,2.3,2017,Education
Robocar X Ray,GAME,4.5,3432,63.099999999999994,1000000,Free,0.0,Mature 17+,Action,2017-01-23,1.0,2.3,2017,Action
Robot Fighting Games™ - Real Boxing Champions 3D,GAME,4.4,30,47.0,5000,Free,0.0,Everyone,Action,2018-07-02,1.1,4.1,2018,Action
Robots Vs Zombies: Transform To Race And Fight,FAMILY,4.5,278,20.0,100000,Free,0.0,Everyone,Racing;Action & Adventure,2018-07-11,3.49,4.2,2018,Racing
Rock N' Cash Casino Slots -Free Vegas Slot Games,GAME,4.7,6187,33.0,100000,Free,0.0,Teen,Casino,2018-07-27,1.15.0,4.0.3,2018,Casino
Rock n Roll Music Quiz Game,GAME,3.7,80,7.6,10000,Free,0.0,Everyone,Trivia,2018-06-06,5.0,4.1,2018,Trivia
RocketDial Dialer & Contacts,COMMUNICATION,4.4,32254,5.5,1000000,Free,0.0,Everyone,Communication,2017-12-04,3.9.7,2.1,2017,Communication
Rockmaraton Info,EVENTS,4.5,49,13.0,1000,Free,0.0,Everyone,Events,2018-07-08,18.4,4.4,2018,Events
Rockstars of Ooo,FAMILY,3.4,642,26.0,10000,Paid,1.99,Everyone 10+,Arcade;Action & Adventure,2015-08-11,1.0.2,2.3.3,2015,Arcade
Roland DG Mobile Panel,TOOLS,3.25,27,34.0,1000,Free,0.0,Everyone,Tools,2018-02-20,1.42,4.4,2018,Tools
Roll Call News,NEWS_AND_MAGAZINES,3.7,24,10.0,5000,Free,0.0,Everyone,News & Magazines,2015-12-24,1.1,4.1,2015,News & Magazines
Roll the Ball® - slide puzzle,GAME,4.5,41339,35.0,2498500,Free,0.0,Everyone,Puzzle,2018-08-02,1.7.40,4.1,2018,Puzzle
RollerCoaster Tycoon® Classic,GAME,4.6,10795,63.099999999999994,100000,Paid,5.99,Everyone,Simulation,2017-12-21,1.2.1.1712080,4.0.3,2017,Simulation
Rolling G Sky,GAME,3.6,2065,25.0,100000,Free,0.0,Everyone,Adventure,2017-01-25,1.0,2.3.3,2017,Adventure
Rolly Vortex,GAME,4.4,41339,40.0,2498500,Free,0.0,Teen,Arcade,2018-05-25,1.7.0,4.1,2018,Arcade
Roman Clock AW-7,TOOLS,4.4,52,3.0,5000,Free,0.0,Everyone,Tools,2018-03-17,2.0,4.3,2018,Tools
Romance et Mystères au Lycée,FAMILY,4.3,350,6.4,10000,Free,0.0,Teen,Entertainment,2017-02-23,1.0.0,4.0.3,2017,Entertainment
Romantic Love Photo Frames,PERSONALIZATION,4.4,18918,12.0,2498500,Free,0.0,Everyone,Personalization,2018-06-19,1.14,4.0,2018,Personalization
Room Creator Interior Design,HOUSE_AND_HOME,3.9,41339,63.099999999999994,1000000,Free,0.0,Everyone,House & Home,2017-03-14,3.4,2.3,2017,House & Home
Room Painting Ideas,HOUSE_AND_HOME,4.0,4450,7.6,1000000,Free,0.0,Everyone,House & Home,2015-03-17,1.7,3.0,2015,House & Home
Room planner: Interior & Floorplan Design for IKEA,HOUSE_AND_HOME,4.0,4281,27.0,100000,Free,0.0,Everyone,House & Home,2018-08-05,858,4.0.3,2018,House & Home
Rope Hero 3,GAME,4.4,41339,63.099999999999994,2498500,Free,0.0,Teen,Action,2017-05-08,1.6,2.3,2017,Action
Rope Hero Return of a Legend,GAME,4.3,9951,63.099999999999994,1000000,Free,0.0,Mature 17+,Arcade,2016-08-26,1.0,2.3,2016,Arcade
Rope Hero: Vice Town,GAME,4.4,41339,63.099999999999994,2498500,Free,0.0,Mature 17+,Action,2018-07-01,2.2,4.0,2018,Action
Rope Superhero Unlimited,GAME,4.4,6735,26.0,1000000,Free,0.0,Mature 17+,Action,2017-05-10,1.1,2.3,2017,Action
Rope'n'Fly 3 - Dusk Till Dawn,GAME,4.0,41339,23.0,2498500,Free,0.0,Everyone 10+,Arcade,2018-01-31,3.6,2.3,2018,Arcade
Rope'n'Fly 4,GAME,4.1,41339,59.0,2498500,Free,0.0,Everyone,Action,2018-01-29,3.1,2.3,2018,Action
Rose Gold DW Watch Theme,PERSONALIZATION,4.4,1,3.3,100,Free,0.0,Everyone,Personalization,2018-07-25,1.1.1,4.0,2018,Personalization
Rosetta Stone: Learn to Speak & Read New Languages,EDUCATION,4.5,41339,63.099999999999994,2498500,Free,0.0,Everyone,Education;Education,2018-06-27,5.2.1,5.0,2018,Education
Roulette Advisor LITE,GAME,4.1,41,1.4,5000,Free,0.0,Everyone,Casino,2014-08-21,2.2,3.0,2014,Casino
Route Z,GAME,3.9,24697,16.0,500000,Free,0.0,Teen,Action,2015-07-10,1.5,4.0,2015,Action
RoutePlan.cz,PRODUCTIVITY,4.3,6,5.3,100,Free,0.0,Everyone,Productivity,2018-06-06,2.5.4,4.0.3,2018,Productivity
Royale Tournaments,FAMILY,4.4,2420,6.7,50000,Free,0.0,Teen,Entertainment,2018-07-28,5.3.6.0,4.1,2018,Entertainment
Rugby AU,SPORTS,3.25,17,14.0,1000,Free,0.0,Everyone,Sports,2017-12-21,1.0.0,4.1,2017,Sports
Ruler,TOOLS,4.5,27180,4.1,1000000,Free,0.0,Everyone,Tools,2018-07-06,3.24,4.1,2018,Tools
"Ruler & Area Measurement (cm, inch)",TOOLS,4.3,10,8.2,10000,Free,0.0,Everyone,Tools,2017-07-28,1.2,4.1,2017,Tools
Ruler cm,TOOLS,3.6,661,0.79,100000,Free,0.0,Everyone,Tools,2014-09-10,2.1,2.2,2014,Tools
"Ruler(cm, inch)",TOOLS,3.4,2889,2.5,500000,Free,0.0,Everyone,Tools,2016-07-27,1.1.0,2.3,2016,Tools
Run R Script - Online Statistical Data Analysis,FAMILY,3.9,8,6.2,1000,Free,0.0,Everyone,Education,2018-04-04,1.1226,2.2,2018,Education
Run on Earth,HEALTH_AND_FITNESS,3.25,577,3.7,50000,Free,0.0,Everyone,Health & Fitness,2018-04-25,1.7.5,4.0,2018,Health & Fitness
Run with Map My Run,HEALTH_AND_FITNESS,4.5,41339,57.0,2498500,Free,0.0,Everyone,Health & Fitness,2018-07-27,18.7.1,5.0,2018,Health & Fitness
Runner 3d like,GAME,4.5,559,32.0,100000,Free,0.0,Everyone 10+,Action,2018-08-03,1.0.7,4.0,2018,Action
Running & Jogging,HEALTH_AND_FITNESS,4.5,6238,3.9,500000,Free,0.0,Everyone,Health & Fitness,2018-07-30,1.1.22,4.1,2018,Health & Fitness
Running Distance Tracker +,HEALTH_AND_FITNESS,4.7,41339,13.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-06-29,3.401,5.0,2018,Health & Fitness
Runtastic Mountain Bike GPS Tracker,HEALTH_AND_FITNESS,4.5,41339,38.0,1000000,Free,0.0,Everyone,Health & Fitness,2018-08-01,3.6.2,4.4,2018,Health & Fitness
Rush,GAME,4.6,41339,51.0,2498500,Free,0.0,Everyone,Arcade,2018-02-14,1.1,4.0,2018,Arcade
Russian Dating & Chat for Russian speaking RusDate,DATING,4.2,1059,18.0,100000,Free,0.0,Mature 17+,Dating,2018-07-26,1.17,4.2,2018,Dating
Rádio DF FM,FAMILY,4.3,24,1.5,1000,Free,0.0,Everyone,Entertainment,2017-08-03,3.0,2.3,2017,Entertainment
Rádio Sol Nascente DF,COMMUNICATION,4.3,12,1.6,500,Free,0.0,Everyone,Communication,2016-07-28,3.1,2.3,2016,Communication
Ríos de Fe,LIFESTYLE,5.0,141,15.0,1000,Free,0.0,Everyone,Lifestyle,2018-03-24,1.8,4.1,2018,Lifestyle
Röhrich Werner Soundboard,COMICS,4.7,2249,32.0,500000,Free,0.0,Everyone,Comics,2017-11-16,1.08,4.0.3,2017,Comics
Rоhi.af,NEWS_AND_MAGAZINES,4.8,46,46.0,1000,Free,0.0,Everyone,News & Magazines,2017-05-01,1.0.1,4.1,2017,News & Magazines
S Launcher Pro for Galaxy,PERSONALIZATION,4.1,47,0.03,1000,Paid,4.99,Everyone,Personalization,2016-02-12,1.0,4.1,2016,Personalization
S Launcher for Galaxy TouchWiz,PERSONALIZATION,4.2,11244,2.2,1000000,Free,0.0,Everyone,Personalization,2018-06-12,1.1.1,4.1,2018,Personalization
S Pen Keeper,TOOLS,3.8,560,0.31,50000,Free,0.0,Everyone,Tools,2018-06-08,2.1.0.032,4.0.3,2018,Tools
"S Photo Editor - Collage Maker , Photo Collage",PHOTOGRAPHY,4.4,41339,45.0,2498500,Free,0.0,Everyone,Photography,2018-08-03,2.31,4.1,2018,Photography
S Player - Lightest and Most Powerful Video Player,TOOLS,4.6,14224,7.1,1000000,Free,0.0,Everyone,Tools,2017-10-12,1.0.98,2.3,2017,Tools
"S S9 Launcher - Galaxy S8/S9 Launcher, theme, cool",TOOLS,4.4,22503,6.5,1000000,Free,0.0,Everyone,Tools,2018-07-06,4.1,4.1,2018,Tools
S-Home DK,LIFESTYLE,4.2,4,17.0,1000,Free,0.0,Everyone,Lifestyle,2017-10-18,1.26,4.0,2017,Lifestyle
S.O.L : Stone of Life EX,FAMILY,4.3,41339,42.0,2498500,Free,0.0,Everyone 10+,Role Playing,2015-07-28,1.2.6,2.3.3,2015,Role Playing
SA HLA BU,BOOKS_AND_REFERENCE,4.7,119,1.5,1000,Free,0.0,Everyone,Books & Reference,2017-09-21,1.0,4.1,2017,Books & Reference
SAMSUNG RETAILMODE 2018,LIBRARIES_AND_DEMO,4.3,6,5.5,10000,Free,0.0,Everyone,Libraries & Demo,2018-08-03,8.0.20180212,4.2,2018,Libraries & Demo
SAMURAI vs ZOMBIES DEFENSE,GAME,4.5,41339,19.0,2498500,Free,0.0,Everyone,Action,2013-07-18,3.4.0,2.1,2013,Action
SAP BW Tutorial,FAMILY,4.0,11,9.4,1000,Free,0.0,Everyone,Education,2016-01-10,0.0.1,4.1,2016,Education
SAT Test,EDUCATION,4.1,2363,6.6,100000,Free,0.0,Everyone,Education,2016-11-17,2.48,4.0,2016,Education
SB · FN 1870 Mobile Banking,FINANCE,3.25,139,3.3,10000,Free,0.0,Everyone,Finance,2017-06-19,3.0.5,4.0,2017,Finance
SCB EASY,FINANCE,4.2,41339,63.099999999999994,2498500,Free,0.0,Everyone,Finance,2018-07-19,3.9.0,4.1,2018,Finance
SCI-Ex,HEALTH_AND_FITNESS,3.5,8,7.9,1000,Free,0.0,Everyone,Health & Fitness,2018-06-28,1.0060.0060,5.0,2018,Health & Fitness
SCI-FI UI,FAMILY,4.7,15,3.9,100,Paid,1.99,Everyone,Entertainment,2018-04-16,0.0.53,1.6,2018,Entertainment
SCM FPS Status,BUSINESS,4.2,123,3.3,10000,Free,0.0,Everyone,Business,2018-04-28,3.5,2.3,2018,Business
SCRABBLE,GAME,3.9,41339,50.0,2498500,Free,0.0,Everyone,Word,2018-08-01,5.27.0.729,4.1,2018,Word
SCS eC,PRODUCTIVITY,4.4,7,17.0,100,Free,0.0,Everyone,Productivity,2016-10-21,1.0.1,4.1,2016,Productivity
SDA Collegiate Quarterly,BOOKS_AND_REFERENCE,4.5,8,5.1,500,Free,0.0,Everyone,Books & Reference,2018-07-13,1.2,4.4,2018,Books & Reference
SDA Sabbath School Quarterly,BOOKS_AND_REFERENCE,4.7,14773,6.4,500000,Free,0.0,Everyone,Books & Reference,2017-10-09,4.1.92,3.0,2017,Books & Reference
SDV Cam,TOOLS,3.25,67,63.099999999999994,10000,Free,0.0,Everyone,Tools,2017-06-02,1.0.8,4.0.3,2017,Tools
SH Script Runner,PRODUCTIVITY,3.9,334,3.7,50000,Free,0.0,Everyone,Productivity,2018-01-02,1.07,4.1,2018,Productivity
SH-02J Owner's Manual (Android 8.0),BOOKS_AND_REFERENCE,4.5,2,7.2,50000,Free,0.0,Everyone,Books & Reference,2018-06-15,3.0,6.0,2018,Books & Reference
SHADOWGUN LEGENDS,GAME,4.6,41339,52.0,1000000,Free,0.0,Teen,Action,2018-07-16,0.5.4,6.0,2018,Action
SHAREit - Transfer & Share,TOOLS,4.6,41339,17.0,2498500,Free,0.0,Everyone,Tools,2018-07-30,4.5.28,4.1,2018,Tools
SHUTTLLS CQ - Connect Ride Go,TRAVEL_AND_LOCAL,4.3,0,18.0,5,Free,0.0,Everyone,Travel & Local,2018-04-26,4.6.2100,4.3,2018,Travel & Local
SIM Card Info,TOOLS,4.1,4234,1.9,1000000,Free,0.0,Everyone,Tools,2018-05-25,5.3.9,4.0,2018,Tools
SK Bosnia Online EU Teplice,SPORTS,4.3,2,10.0,5,Free,0.0,Everyone,Sports,2017-08-21,1.2,4.0,2017,Sports
SK Enca Direct Malls - Used Cars Search,AUTO_AND_VEHICLES,3.6,1379,16.0,500000,Free,0.0,Everyone,Auto & Vehicles,2018-08-02,2.2.21,4.2,2018,Auto & Vehicles
SKIN BK,PRODUCTIVITY,4.3,0,33.0,10,Free,0.0,Everyone,Productivity,2018-06-25,1.1.2,4.4,2018,Productivity
SKencar,AUTO_AND_VEHICLES,3.7,4806,35.0,1000000,Free,0.0,Everyone,Auto & Vehicles,2018-07-31,4.0.3,4.0.3,2018,Auto & Vehicles
SLANGY-Perfect BK World Theme,PERSONALIZATION,4.4,1,14.0,50,Paid,4.85,Everyone,Personalization,2013-09-11,1.0,2.2,2013,Personalization
SMS AI Bot,TOOLS,3.8,89,3.9,10000,Free,0.0,Everyone,Tools,2018-07-01,3.0.4,4.1,2018,Tools
SMS Au revoir,FAMILY,4.3,17,1.7,5000,Free,0.0,Everyone,Entertainment,2018-01-15,2.0.0,4.0,2018,Entertainment
SMS Park,AUTO_AND_VEHICLES,4.5,3617,7.9,100000,Free,0.0,Everyone,Auto & Vehicles,2018-05-16,2.8.2,4.1,2018,Auto & Vehicles
SMS Sender - sluzba.cz,COMMUNICATION,4.3,12,0.07,1000,Free,0.0,Everyone,Communication,2012-06-01,2.00.00,2.0,2012,Communication
SNOW - AR Camera,PHOTOGRAPHY,4.3,41339,10.0,2498500,Free,0.0,Everyone,Photography,2018-07-30,7.6.5,4.3,2018,Photography
SOLEM AG,TOOLS,4.2,1,51.0,1000,Free,0.0,Everyone,Tools,2017-09-19,1.0.2,4.0,2017,Tools
SONIC Drive-In,FOOD_AND_DRINK,4.3,19373,43.0,1000000,Free,0.0,Everyone,Food & Drink,2018-07-31,3.3.6,4.4,2018,Food & Drink
SPARK - Live random video chat & meet new people,SOCIAL,4.6,41339,17.0,2498500,Free,0.0,Mature 17+,Social,2018-08-06,2.1.3.2,4.3,2018,Social
SPEED L,SHOPPING,4.3,85,2.9,50000,Free,0.0,Everyone,Shopping,2018-06-26,1.24,4.4,2018,Shopping
SPG: Starwood Hotels & Resorts,TRAVEL_AND_LOCAL,4.2,8258,22.0,1000000,Free,0.0,Everyone,Travel & Local,2018-07-03,5.4.3,4.4,2018,Travel & Local
SQLite DB Reader,TOOLS,3.6,301,2.3,50000,Free,0.0,Everyone,Tools,2017-11-28,1.2.9,4.0,2017,Tools
STADE.CD,NEWS_AND_MAGAZINES,4.2,0,1.7,5,Free,0.0,Everyone,News & Magazines,2018-06-09,1.0,4.0.3,2018,News & Magazines
STARDOM: THE A-LIST,GAME,4.5,41339,29.0,1000000,Free,0.0,Teen,Adventure,2014-09-12,2.1.8,2.1,2014,Adventure
STUCOR - AU,FAMILY,4.5,1827,12.0,100000,Free,0.0,Everyone,Education,2018-06-05,1.3,4.1,2018,Education
SUBWAY®,FOOD_AND_DRINK,3.8,21381,41.0,1000000,Free,0.0,Everyone,Food & Drink,2018-07-24,7.9.0.0,4.4,2018,Food & Drink
SUDOKU,LIBRARIES_AND_DEMO,4.1,923,4.3,100000,Free,0.0,Everyone,Libraries & Demo,2015-10-15,3.1,2.3,2015,Libraries & Demo
SUMMER SONIC app,EVENTS,5.0,4,61.0,500,Free,0.0,Everyone,Events,2018-07-24,1.0,4.4,2018,Events
SW Battlefront Companion,FAMILY,4.4,41339,63.099999999999994,1000000,Free,0.0,Everyone,Strategy,2016-02-03,1.0.6,4.0,2016,Strategy
SW-100.tch by Callstel,COMMUNICATION,4.0,1926,0.7,1000000,Free,0.0,Everyone,Communication,2015-12-16,1.3.20,2.2,2015,Communication
SW-DB,TOOLS,4.5,954,7.6,10000,Free,0.0,Teen,Tools,2016-07-11,0.4.1,4.1,2016,Tools
SYFY,FAMILY,3.25,3069,18.0,500000,Free,0.0,Teen,Entertainment,2018-05-24,3.3.1.41,4.4,2018,Entertainment
Sabbath School,BOOKS_AND_REFERENCE,4.7,28237,10.0,100000,Free,0.0,Everyone,Books & Reference,2018-04-22,3.2.994,4.0.3,2018,Books & Reference
Sabbath School 4,FAMILY,4.3,2871,18.0,100000,Free,0.0,Everyone,Education,2015-05-08,1.6,2.3.3,2015,Education
Sabka Malik Ek Sai,SOCIAL,4.2,17,5.1,1000,Free,0.0,Teen,Social,2013-05-25,1.3,2.2,2013,Social
Sad Poetry Photo Frames 2018,ART_AND_DESIGN,4.5,176,10.0,100000,Free,0.0,Everyone,Art & Design,2018-04-02,1.0,4.0.3,2018,Art & Design
Sad hair without net,LIBRARIES_AND_DEMO,4.2,20,2.1,5000,Free,0.0,Everyone,Libraries & Demo,2018-03-26,1.0,2.3,2018,Libraries & Demo
Safe Ag Systems™,BUSINESS,4.7,3,36.0,100,Free,0.0,Everyone,Business,2018-07-22,2.0.3,4.0.3,2018,Business
Safe Notes - Secure Ad-free notepad,PRODUCTIVITY,4.6,3362,0.74,50000,Free,0.0,Everyone,Productivity,2017-11-21,1.7,4.0,2017,Productivity
Safe Santa Fe,FAMILY,5.0,2,12.0,1000,Free,0.0,Everyone,Education,2016-07-04,1.0,4.0,2016,Education
Safe Wi-Fi,PRODUCTIVITY,3.25,32,9.7,1000,Free,0.0,Everyone,Productivity,2018-08-03,1.3.22,4.4,2018,Productivity
Safe365 – Cell Phone GPS Locator For Your Family,PARENTING,4.4,11501,11.0,1000000,Free,0.0,Everyone,Parenting,2018-07-30,3.7.1,4.0.3,2018,Parenting
Safest Call Blocker,COMMUNICATION,4.4,27540,3.7,1000000,Free,0.0,Everyone,Communication,2018-01-05,1.26.001,4.0,2018,Communication
Safety stepping stone,LIFESTYLE,3.7,4212,20.0,1000000,Free,0.0,Everyone,Lifestyle,2018-07-25,3.4.5,2.3,2018,Lifestyle
Safeway,LIFESTYLE,4.3,33572,37.0,1000000,Free,0.0,Everyone,Lifestyle,2018-08-02,6.2.0,4.4,2018,Lifestyle
Sago Mini Babies,FAMILY,4.5,253,63.099999999999994,10000,Paid,3.99,Everyone,Education;Pretend Play,2016-10-28,1.1,4.0.3,2016,Education
Sago Mini Big City,FAMILY,4.2,8,44.0,1000,Paid,3.99,Everyone,Education;Pretend Play,2018-07-09,1.1,4.4,2018,Education
