App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver,Revenue_Estimate,Last_Updated_Month,Type_Binary
FG Rockstar,FAMILY,4.3,1.0,30.0,10.0,Free,0.0,Everyone,Education,"August 2, 2018",1.1.5,4.1 and up,0.0,August,0
POLARIS 2MFG,FAMILY,4.8,1228.0,29.0,10000.0,Free,0.0,Everyone,Education,"March 28, 2018",1.7,4.1 and up,0.0,March,0
Gun Disassembly 2,FAMILY,4.1,26347.0,48.0,1000000.0,Free,0.0,Everyone 10+,Entertainment,"September 15, 2017",14.0.1,2.2 and up,0.0,September,0
Fields of Battle,GAME,4.1,71476.0,50.0,1000000.0,Free,0.0,Everyone 10+,Action,"April 21, 2018",2.14,4.0 and up,0.0,April,0
Leghe Fantagazzetta,SPORTS,4.1,79464.0,27.0,1000000.0,Free,0.0,Everyone,Sports,"August 6, 2018",5.0.8,4.4 and up,0.0,August,0
Field Goal Tournament,SPORTS,3.7,2980.0,21.0,100000.0,Free,0.0,Everyone,Sports,"September 1, 2015",1.2.8,2.3 and up,0.0,September,0
Disney Princess Palace Pets,FAMILY,3.9,60097.0,19.0,1000000.0,Free,0.0,Everyone,Entertainment;Pretend Play,"February 10, 2018",5.1,4.2 and up,0.0,February,0
Scary Video Maker,FAMILY,3.7,9296.0,28.0,500000.0,Free,0.0,Teen,Entertainment,"July 24, 2018",1.14,4.1 and up,0.0,July,0
SnowMobile Parking Adventure,GAME,3.6,12257.0,49.0,1000000.0,Free,0.0,Everyone,Racing,"September 9, 2016",1.4,2.3 and up,0.0,September,0
Zombie Sniper 3D III,GAME,3.9,8122.0,23.0,500000.0,Free,0.0,Mature 17+,Action,"February 28, 2017",1.8,2.3 and up,0.0,February,0
HD Themes Volvo FH Trucks,PERSONALIZATION,4.4,40.0,13.0,5000.0,Free,0.0,Teen,Personalization,"June 21, 2016",1.0,2.3.3 and up,0.0,June,0
Familial Hypercholesterolaemia,MEDICAL,4.3,0.0,34.0,10.0,Free,0.0,Everyone,Medical,"July 5, 2018",2.0.1,4.1 and up,0.0,July,0
Themes Volvo FH 16 Trucks,PERSONALIZATION,4.3,38.0,16.0,10000.0,Free,0.0,Teen,Personalization,"June 17, 2016",1.0,2.3.3 and up,0.0,June,0
FH Calculator,HEALTH_AND_FITNESS,4.3,9.0,0.96875,500.0,Free,0.0,Everyone,Health & Fitness,"June 4, 2015",1.0,4.0 and up,0.0,June,0
Top Themes Volvo FH Trucks,PERSONALIZATION,4.3,9.0,18.0,1000.0,Free,0.0,Teen,Personalization,"June 19, 2018",1.0,4.1 and up,0.0,June,0
Top Puzzles Volvo FH Trucks,FAMILY,4.3,4.0,8.1,500.0,Free,0.0,Teen,Puzzle,"November 20, 2016",1.0,4.0 and up,0.0,November,0
Wallpapers Volvo FH 16 Trucks,PERSONALIZATION,4.2,13.0,15.0,1000.0,Free,0.0,Teen,Personalization,"June 18, 2016",1.0,2.3.3 and up,0.0,June,0
Puzzles Volvo FH 16 Trucks,FAMILY,4.8,10.0,8.2,1000.0,Free,0.0,Teen,Puzzle,"December 2, 2016",1.0,4.0 and up,0.0,December,0
Jigsaw Volvo FH 16 Trucks,FAMILY,5.0,5.0,8.1,1000.0,Free,0.0,Teen,Puzzle,"December 1, 2016",1.0,4.0 and up,0.0,December,0
studentsLife by FH Kärnten,FAMILY,4.4,108.0,13.0,5000.0,Free,0.0,Everyone,Education,"March 30, 2018",4.0.1,4.4 and up,0.0,March,0
FH® Cost Lookup / FH® CCSalud,MEDICAL,4.5,30.0,4.1,1000.0,Free,0.0,Everyone,Medical,"June 21, 2017",4.1.0,4.0.3 and up,0.0,June,0
FH Kufstein App,FAMILY,4.3,9.0,20.0,500.0,Free,0.0,Everyone,Education,"November 20, 2017",2.3.1,4.4 and up,0.0,November,0
FH App,BUSINESS,4.9,27.0,6.0,100.0,Free,0.0,Everyone,Business,"July 26, 2018",1.0.90,4.0 and up,0.0,July,0
HD Wallpapers Volvo FH Trucks,PERSONALIZATION,4.3,4.0,17.0,500.0,Free,0.0,Teen,Personalization,"June 21, 2016",1.0,2.3.3 and up,0.0,June,0
Jigsaw Puzzles Volvo FH Truck Game,FAMILY,4.3,4.0,4.7,100.0,Free,0.0,Teen,Puzzle,"July 24, 2017",1.0,4.0.3 and up,0.0,July,0
Themes Volvo FH Trucks,PERSONALIZATION,4.3,14.0,14.0,1000.0,Free,0.0,Teen,Personalization,"June 17, 2016",1.0,2.3.3 and up,0.0,June,0
FH School,FAMILY,5.0,4.0,5.8,100.0,Free,0.0,Everyone,Education,"April 11, 2018",1.0.1,4.0.3 and up,0.0,April,0
FH Wallet,FINANCE,4.3,0.0,9.9,1.0,Free,0.0,Everyone,Finance,"July 26, 2018",1.0.0,4.1 and up,0.0,July,0
FH Dortmund FB4,FAMILY,4.3,40.0,9.9,1000.0,Free,0.0,Everyone,Education,"May 22, 2018",1.2.0,4.0.3 and up,0.0,May,0
Fast Motorcycle Driver 2016,GAME,4.2,28151.0,49.0,1000000.0,Free,0.0,Everyone 10+,Racing,"December 25, 2016",1.2,2.3.3 and up,0.0,December,0
Wallpapers Volvo FH Truck,PERSONALIZATION,4.2,4.0,14.0,100.0,Free,0.0,Teen,Personalization,"July 31, 2016",1.0,2.3.3 and up,0.0,July,0
HD Jigsaw Volvo FH Trucks,FAMILY,4.3,2.0,7.6,500.0,Free,0.0,Teen,Puzzle,"November 29, 2016",1.0,4.0 and up,0.0,November,0
Jigsaw Puzzles Volvo FH Trucks,FAMILY,4.3,3.0,7.8,1000.0,Free,0.0,Teen,Puzzle,"December 1, 2016",1.0,4.0 and up,0.0,December,0
FH CODE,TOOLS,4.3,13.0,3.6,100.0,Free,0.0,Everyone,Tools,"February 26, 2018",FH CODE 1.0,2.1 and up,0.0,February,0
IKORO FH App Rosenheim,FAMILY,4.3,22.0,29.0,1000.0,Free,0.0,Everyone,Education,"February 6, 2018",1.10.0.0,2.3.3 and up,0.0,February,0
Forgotten Hill: Fall,GAME,4.4,1063.0,18.0,50000.0,Free,0.0,Teen,Adventure,"October 30, 2017",1.7,3.0 and up,0.0,October,0
EHiN-FH conferenceapp,COMMUNICATION,4.3,5.0,26.0,100.0,Free,0.0,Everyone,Communication,"November 15, 2016",1.17,4.1 and up,0.0,November,0
BTK-FH Online Campus,FAMILY,4.3,1.0,3.3,500.0,Free,0.0,Everyone,Education,"November 7, 2016",1.7.2,4.0.3 and up,0.0,November,0
Talking Husky Dog,FAMILY,4.4,26545.0,40.0,1000000.0,Free,0.0,Everyone,Casual,"July 20, 2018",2.08,4.1 and up,0.0,July,0
Forgotten Hill: Surgery,GAME,4.5,2431.0,24.0,100000.0,Free,0.0,Teen,Adventure,"November 3, 2017",1.4,3.0 and up,0.0,November,0
Dolphin and fish coloring book,FAMILY,3.9,2249.0,13.0,500000.0,Free,0.0,Everyone,Art & Design;Creativity,"May 15, 2018",Varies with device,4.1 and up,0.0,May,0
Carpooling FH Hagenberg,COMMUNICATION,4.3,0.0,13.0,100.0,Free,0.0,Everyone,Communication,"May 18, 2017",Varies with device,Varies with device,0.0,May,0
Forgotten Hill: Puppeteer,GAME,4.5,2917.0,22.0,100000.0,Free,0.0,Teen,Adventure,"October 30, 2017",2.6,2.3 and up,0.0,October,0
Airplane Fly Hawaii,FAMILY,4.1,83427.0,16.0,1000000.0,Free,0.0,Everyone,Simulation,"January 30, 2015",2.6,4.1 and up,0.0,January,0
Signal Info,TOOLS,4.6,424.0,3.5,10000.0,Free,0.0,Everyone,Tools,"December 19, 2017",0.11,6.0 and up,0.0,December,0
Signal Spy - Monitor Signal Strength & Data Usage,TOOLS,4.4,875.0,8.5,100000.0,Free,0.0,Everyone,Tools,"December 31, 2017",1.9.9.5,5.1 and up,0.0,December,0
Wi-Fi Auto-connect,COMMUNICATION,3.8,15036.0,0.2470703125,1000000.0,Free,0.0,Everyone,Communication,"August 1, 2015",1.2.0,1.6 and up,0.0,August,0
"Talkie - Wi-Fi Calling, Chats, File Sharing",COMMUNICATION,4.2,4838.0,13.0,500000.0,Free,0.0,Everyone,Communication,"January 6, 2018",Varies with device,Varies with device,0.0,January,0
Avast Wi-Fi Finder,PRODUCTIVITY,4.3,37277.0,13.0,1000000.0,Free,0.0,Everyone,Productivity,"February 26, 2018",2.3.1,4.0.3 and up,0.0,February,0
LG Hi-Fi Plus Manager,TOOLS,3.5,154.0,3.4,10000.0,Free,0.0,Everyone,Tools,"September 6, 2016",5.0.6,6.0 and up,0.0,September,0
WeFi - Free Fast WiFi Connect & Find Wi-Fi Map,COMMUNICATION,4.0,13469.0,5.1,1000000.0,Free,0.0,Everyone,Communication,"June 5, 2018",4.7.0.2200000,4.0 and up,0.0,June,0
[root] Pry-Fi,TOOLS,3.9,6736.0,0.0703125,500000.0,Free,0.0,Everyone,Tools,"February 2, 2014",1.20,4.2 and up,0.0,February,0
Sat-Fi,COMMUNICATION,3.6,97.0,13.0,5000.0,Free,0.0,Everyone,Communication,"August 31, 2017",Varies with device,Varies with device,0.0,August,0
Wi-Fi settings shortcut,TOOLS,4.1,479.0,0.0283203125,50000.0,Free,0.0,Everyone,Tools,"December 13, 2013",1.4,1.6 and up,0.0,December,0
Wi-Fi Master,TOOLS,4.5,3673.0,5.8,500000.0,Free,0.0,Everyone,Tools,"July 24, 2018",1.2.1,4.1 and up,0.0,July,0
Micro Fi,FAMILY,3.7,39.0,2.8,5000.0,Free,0.0,Everyone,Education,"February 12, 2014",2.4,2.3.3 and up,0.0,February,0
Portable Wi-Fi hotspot Free,COMMUNICATION,4.0,1711.0,2.1,100000.0,Free,0.0,Everyone,Communication,"January 11, 2018",1.2.5.4-11,2.3 and up,0.0,January,0
Wi-Fi Networks,PRODUCTIVITY,4.2,115.0,1.4,10000.0,Free,0.0,Everyone,Productivity,"October 5, 2015",1.4,4.1 and up,0.0,October,0
FI CFL,FINANCE,3.7,112.0,3.9,10000.0,Free,0.0,Everyone,Finance,"July 5, 2018",1.1.1,5.0 and up,0.0,July,0
Tassa.fi Finland,LIFESTYLE,3.6,346.0,7.5,50000.0,Free,0.0,Everyone,Lifestyle,"May 22, 2018",5.5,4.0 and up,0.0,May,0
Xposed Wi-Fi-Pwd,PERSONALIZATION,3.5,1042.0,0.39453125,100000.0,Free,0.0,Everyone,Personalization,"August 5, 2014",3.0.0,4.0.3 and up,0.0,August,0
Wi-Fi Visualizer,TOOLS,3.9,132.0,2.6,50000.0,Free,0.0,Everyone,Tools,"May 17, 2017",0.0.9,2.3 and up,0.0,May,0
Sci-Fi Sounds and Ringtones,PERSONALIZATION,3.6,128.0,11.0,10000.0,Free,0.0,Everyone,Personalization,"September 27, 2017",4.0,4.0 and up,0.0,September,0
Free Wi-fi HotspoT,COMMUNICATION,4.1,382.0,2.3,50000.0,Free,0.0,Everyone,Communication,"July 20, 2018",2.5,4.0 and up,0.0,July,0
FJ 4x4 Cruiser Offroad Driving,FAMILY,4.1,3543.0,49.0,500000.0,Free,0.0,Everyone,Simulation,"January 4, 2017",1.1,2.3 and up,0.0,January,0
FJ 4x4 Cruiser Snow Driving,FAMILY,4.2,1619.0,43.0,500000.0,Free,0.0,Everyone,Simulation,"June 4, 2018",1.3,4.0 and up,0.0,June,0
Wallpapers Toyota FJ Cruiser,PERSONALIZATION,4.2,78.0,10.0,10000.0,Free,0.0,Everyone,Personalization,"June 20, 2016",1.0,2.3.3 and up,0.0,June,0
New Wallpapers Toyota FJ Cruiser Theme,PERSONALIZATION,4.3,1.0,16.0,100.0,Free,0.0,Teen,Personalization,"February 23, 2018",1.0,4.1 and up,0.0,February,0
"FJ Final Join , Circles Game",GAME,4.7,32.0,24.0,1000.0,Free,0.0,Teen,Arcade,"July 11, 2018",0.24,4.3 and up,0.0,July,0
HD Wallpaper - Toyota FJ Cruiser,TOOLS,4.3,2.0,6.2,100.0,Free,0.0,Everyone,Tools,"November 10, 2017",1.0,4.0 and up,0.0,November,0
FJ Drive: Mercedes-Benz Lease,AUTO_AND_VEHICLES,4.6,107.0,27.0,10000.0,Free,0.0,Everyone,Auto & Vehicles,"November 6, 2017",2.0.0,4.1 and up,0.0,November,0
Driving n Parking School 2017,FAMILY,4.5,15.0,46.0,1000.0,Free,0.0,Everyone,Simulation,"May 31, 2017",1.0,2.3 and up,0.0,May,0
FJ WiFi HDD,TOOLS,4.3,40.0,2.4,5000.0,Free,0.0,Everyone,Tools,"October 31, 2017",1.0.5,2.1 and up,0.0,October,0
Offroad Cruiser,FAMILY,4.3,42432.0,36.0,1000000.0,Free,0.0,Everyone,Simulation,"July 13, 2016",1.3,2.3.3 and up,0.0,July,0
HD Themes Toyota Cruiser 70,PERSONALIZATION,4.5,86.0,17.0,10000.0,Free,0.0,Teen,Personalization,"October 2, 2016",1.0,2.3.3 and up,0.0,October,0
Toyota Cruisers & Trucks Mag,TRAVEL_AND_LOCAL,4.5,10.0,8.0,500.0,Free,0.0,Everyone,Travel & Local,"March 14, 2018",3.0.0,4.4 and up,0.0,March,0
4 x4 Offroad SUV 3D Truck Simulator Driving 2017,FAMILY,4.4,32.0,37.0,1000.0,Free,0.0,Everyone,Simulation,"December 6, 2017",1.0,2.3 and up,0.0,December,0
HD Themes Toyota Cruiser 60,PERSONALIZATION,4.3,0.0,15.0,100.0,Free,0.0,Teen,Personalization,"October 2, 2016",1.0,2.3.3 and up,0.0,October,0
HD Themes Toyota Cruiser70,PERSONALIZATION,4.3,0.0,15.0,100.0,Free,0.0,Teen,Personalization,"October 3, 2016",1.0,2.3.3 and up,0.0,October,0
HD Themes Toyota Cruiser 80,PERSONALIZATION,4.3,2.0,13.0,100.0,Free,0.0,Teen,Personalization,"October 3, 2016",1.0,2.3.3 and up,0.0,October,0
HD Themes Toyota Cruiser 50,PERSONALIZATION,4.3,1.0,11.0,50.0,Free,0.0,Teen,Personalization,"October 2, 2016",1.0,2.3.3 and up,0.0,October,0
OFF-ROAD SIMULATOR 4x4 : REAL,FAMILY,4.2,109.0,25.0,10000.0,Free,0.0,Everyone,Simulation,"April 15, 2017",1.4,2.3 and up,0.0,April,0
HD Themes Toyota Cruiser 100VX,PERSONALIZATION,4.3,2.0,16.0,100.0,Free,0.0,Teen,Personalization,"September 30, 2016",1.0,2.3.3 and up,0.0,September,0
HD Themes Toyota Cruiser 200,PERSONALIZATION,3.7,3.0,15.0,100.0,Free,0.0,Teen,Personalization,"October 1, 2016",1.0,2.3.3 and up,0.0,October,0
HD Themes Toyota Cruiser 40,PERSONALIZATION,4.3,2.0,15.0,100.0,Free,0.0,Teen,Personalization,"October 2, 2016",1.0,2.3.3 and up,0.0,October,0
Offroad 4x4 Car Driving,FAMILY,4.3,26224.0,43.0,1000000.0,Free,0.0,Everyone,Simulation,"April 29, 2017",1.0.4,2.3 and up,0.0,April,0
Offroad drive : 4x4 driving game,GAME,3.5,2071.0,36.0,100000.0,Free,0.0,Everyone,Racing,"June 29, 2018",1.0.3,4.1 and up,0.0,June,0
Drive 4x4 Luxury SUV Jeep,GAME,4.2,2183.0,46.0,500000.0,Free,0.0,Everyone,Racing,"July 10, 2018",1.12,2.3 and up,0.0,July,0
FJ-link,TOOLS,4.3,1.0,20.0,10.0,Free,0.0,Everyone,Tools,"January 3, 2018",1.1.2,4.1 and up,0.0,January,0
Motocross Mayhem,GAME,3.8,35171.0,45.0,1000000.0,Free,0.0,Everyone,Racing,"February 11, 2014",1.2,2.3 and up,0.0,February,0
Funny Jokes,FAMILY,3.9,2505.0,2.9,100000.0,Free,0.0,Mature 17+,Entertainment,"June 18, 2018",1.2,4.1 and up,0.0,June,0
Motocross Fun Simulator,FAMILY,3.8,22570.0,35.0,1000000.0,Free,0.0,Everyone,Simulation,"January 9, 2017",1.2,2.3.3 and up,0.0,January,0
Dino Defends king 3 – Dinosaur T rex Hunter Games,GAME,3.6,182.0,41.0,50000.0,Free,0.0,Teen,Adventure,"March 1, 2018",2.1,4.1 and up,0.0,March,0
Fast Notes FJ,PRODUCTIVITY,4.2,12.0,2.2,500.0,Free,0.0,Everyone,Productivity,"August 12, 2014",8.0.0,2.2 and up,0.0,August,0
Block Gun 3D: Haunted Hollow,GAME,3.8,16282.0,35.0,1000000.0,Free,0.0,Teen,Action,"October 9, 2017",1.1.4,2.3 and up,0.0,October,0
Art of F J Taylor,VIDEO_PLAYERS,4.3,2.0,1.5,10.0,Free,0.0,Everyone,Video Players & Editors,"June 23, 2015",1.0.2,4.3 and up,0.0,June,0
Drift Legends,GAME,4.2,33788.0,27.0,1000000.0,Free,0.0,Everyone,Racing,"March 29, 2018",1.8.5,4.1 and up,0.0,March,0
FK,MEDICAL,4.4,1517.0,8.5,100000.0,Free,0.0,Everyone,Medical,"July 13, 2018",2.5.9,2.3 and up,0.0,July,0
FK (FlightKid),GAME,4.3,2.0,22.0,10.0,Free,0.0,Everyone,Action,"March 3, 2016",1.0,4.0 and up,0.0,March,0
FK Sūduva Marijampolė,SPORTS,4.3,2.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up,0.0,February,0
FK Željezničar,SPORTS,4.9,1420.0,20.0,10000.0,Free,0.0,Everyone,Sports,"July 12, 2018",2.5.0,4.2 and up,0.0,July,0
FK Oleksandria,SPORTS,4.3,0.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 14, 2018",1.0,4.1 and up,0.0,February,0
FK CLASSIC FOR YOU,BUSINESS,5.0,1.0,3.5,10.0,Free,0.0,Everyone,Business,"February 20, 2018",1.1.0,4.0 and up,0.0,February,0
FK Sileks,SPORTS,4.3,0.0,26.0,1.0,Free,0.0,Everyone,Sports,"March 18, 2018",1.0,4.1 and up,0.0,March,0
Qarabağ FK,SPORTS,4.3,9.0,5.5,100.0,Free,0.0,Everyone,Sports,"August 1, 2018",1.14,4.2 and up,0.0,August,0
FK Sloboda Tuzla,SPORTS,4.3,0.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 20, 2018",1.0,4.1 and up,0.0,February,0
FK Jelgava,SPORTS,4.3,0.0,26.0,5.0,Free,0.0,Everyone,Sports,"February 22, 2018",1.0,4.1 and up,0.0,February,0
FK Vojvodina,SPORTS,4.3,5.0,26.0,50.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,0.0,February,0
FK Liepaja,SPORTS,4.3,4.0,26.0,100.0,Free,0.0,Everyone,Sports,"March 17, 2018",1.0,4.1 and up,0.0,March,0
FK Teplice,SPORTS,4.3,2.0,26.0,50.0,Free,0.0,Everyone,Sports,"March 1, 2018",1.0,4.1 and up,0.0,March,0
FK Sarajevo,SPORTS,4.3,6.0,26.0,100.0,Free,0.0,Everyone,Sports,"March 2, 2018",1.0,4.1 and up,0.0,March,0
FK Vardar,SPORTS,4.3,2.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 20, 2018",1.0,4.1 and up,0.0,February,0
FK Bregalnica Štip,SPORTS,4.3,0.0,26.0,1.0,Free,0.0,Everyone,Sports,"February 24, 2018",1.0,4.1 and up,0.0,February,0
FK Mladost Lucani,SPORTS,4.3,0.0,26.0,5.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,0.0,February,0
FK Radnicki Nis,SPORTS,4.3,1.0,26.0,50.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,0.0,February,0
FK Dukla Prague,SPORTS,4.3,0.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 28, 2018",1.0,4.1 and up,0.0,February,0
FK Rad,SPORTS,4.3,1.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,0.0,February,0
FK Jablonec,SPORTS,4.3,2.0,26.0,50.0,Free,0.0,Everyone,Sports,"February 27, 2018",1.0,4.1 and up,0.0,February,0
FK Senica,SPORTS,4.3,0.0,13.0,10.0,Free,0.0,Everyone,Sports,"August 24, 2017",14,4.1 and up,0.0,August,0
FK Vozdovac,SPORTS,4.3,1.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,0.0,February,0
FK Mladá Boleslav,SPORTS,4.3,0.0,26.0,10.0,Free,0.0,Everyone,Sports,"March 18, 2018",2.0,4.1 and up,0.0,March,0
FK Macva Sabac,SPORTS,4.3,3.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,0.0,February,0
FK Crvena zvezda,SPORTS,4.9,1211.0,15.0,10000.0,Free,0.0,Everyone,Sports,"January 22, 2018",1.0.1,4.4 and up,0.0,January,0
FK Events,PRODUCTIVITY,4.3,0.0,18.0,5.0,Free,0.0,Teen,Productivity,"June 27, 2018",7.17.2.1,5.0 and up,0.0,June,0
FK Jonava,SPORTS,4.3,1.0,26.0,5.0,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up,0.0,February,0
FK Željezničar Izzy,FAMILY,4.9,119.0,17.0,1000.0,Free,0.0,Everyone,Entertainment,"November 18, 2016",1.0,4.4 and up,0.0,November,0
FK Čukarički,SPORTS,4.3,0.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,0.0,February,0
Austria Wien FK - Fussball - Inoffizielle App,SPORTS,4.3,2.0,12.0,100.0,Free,0.0,Everyone,Sports,"July 27, 2018",1.0.4,4.1 and up,0.0,July,0
FK Železiarne Podbrezová,SPORTS,4.3,0.0,26.0,5.0,Free,0.0,Everyone,Sports,"April 23, 2018",1.0,4.1 and up,0.0,April,0
FK Viktoria Žižkov,SPORTS,4.3,0.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 27, 2018",1.0,4.1 and up,0.0,February,0
FK Zemun,SPORTS,4.3,3.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,0.0,February,0
FK Spartak Subotica,SPORTS,4.3,0.0,26.0,10.0,Free,0.0,Everyone,Sports,"February 19, 2018",1.0,4.1 and up,0.0,February,0
FK Dedinje BGD,SPORTS,5.0,36.0,2.6,100.0,Free,0.0,Everyone,Sports,"February 11, 2017",1.1,4.0 and up,0.0,February,0
FK Fotbal Třinec,SPORTS,4.3,0.0,27.0,10.0,Free,0.0,Everyone,Sports,"March 18, 2018",1.0,4.1 and up,0.0,March,0
FK Crvena Zvezda Izzy,TOOLS,4.8,1456.0,15.0,50000.0,Free,0.0,Everyone,Tools,"November 14, 2016",1.2,4.4 and up,0.0,November,0
FK Utenis Utena,SPORTS,4.3,0.0,26.0,5.0,Free,0.0,Everyone,Sports,"February 21, 2018",1.0,4.1 and up,0.0,February,0
FL State Parks Guide,TRAVEL_AND_LOCAL,3.7,871.0,45.0,100000.0,Free,0.0,Everyone,Travel & Local,"October 27, 2017",5.29.23 Domain 253,4.4 and up,0.0,October,0
Permit Test FL Florida DHSMV,FAMILY,4.7,246.0,11.0,10000.0,Free,0.0,Everyone,Education,"October 12, 2017",2.9.0,4.1 and up,0.0,October,0
FL Lottery Results,FAMILY,4.6,1481.0,3.1,50000.0,Free,0.0,Teen,Entertainment,"March 31, 2018",3.7,4.1 and up,0.0,March,0
Florida DMV Permit Test -Fl,FAMILY,4.3,87.0,30.0,10000.0,Free,0.0,Everyone,Education,"February 15, 2018",6.0.3,4.4 and up,0.0,February,0
Lottery Results: Florida,FAMILY,4.2,582.0,3.2,100000.0,Free,0.0,Teen,Entertainment,"January 22, 2018",4.0,4.0 and up,0.0,January,0
Scratch-Off Guide for FL Lotto,FAMILY,4.6,25.0,5.6,5000.0,Free,0.0,Everyone,Entertainment,"July 4, 2018",1.11,4.0.3 and up,0.0,July,0
"Charlotte County, FL",PRODUCTIVITY,4.7,10.0,7.1,1000.0,Free,0.0,Everyone,Productivity,"February 23, 2017",3.9.4,4.0.3 and up,0.0,February,0
Results for FL Lottery,NEWS_AND_MAGAZINES,4.6,146.0,7.1,10000.0,Free,0.0,Everyone,News & Magazines,"February 28, 2017",3.0,4.1 and up,0.0,February,0
Fish|Hunt FL,LIFESTYLE,3.6,853.0,34.0,100000.0,Free,0.0,Everyone,Lifestyle,"March 22, 2018",3.2.0,4.1 and up,0.0,March,0
Florida Storms,WEATHER,3.8,116.0,36.0,10000.0,Free,0.0,Everyone,Weather,"December 26, 2017",2.0.11,4.4 and up,0.0,December,0
FL Racing Manager 2018 Lite,SPORTS,4.0,1338.0,15.0,100000.0,Free,0.0,Everyone,Sports,"March 17, 2018",1.18,3.0 and up,0.0,March,0
FL Tax-Verify,BUSINESS,3.8,17.0,6.1,5000.0,Free,0.0,Everyone,Business,"November 9, 2016",1.1.3,4.0 and up,0.0,November,0
FL House,PRODUCTIVITY,4.4,29.0,13.0,1000.0,Free,0.0,Everyone,Productivity,"November 22, 2016",1.6.7,Varies with device,0.0,November,0
Lottery Driver- Florida Result,FAMILY,4.4,70.0,4.4,5000.0,Free,0.0,Teen,Entertainment,"April 16, 2017",2.5,4.1 and up,0.0,April,0
The Florida Trail Guide,TRAVEL_AND_LOCAL,4.3,100.0,13.0,5000.0,Free,0.0,Everyone,Travel & Local,"April 1, 2017",6.0.18,4.1 and up,0.0,April,0
Florida - Pocket Brainbook,BOOKS_AND_REFERENCE,4.6,7.0,12.0,1000.0,Free,0.0,Everyone,Books & Reference,"March 19, 2018",1.0.9,4.4 and up,0.0,March,0
Discovery Church Florida,LIFESTYLE,4.7,40.0,8.0,1000.0,Free,0.0,Teen,Lifestyle,"June 25, 2018",3.8.0,4.1 and up,0.0,June,0
Florida Driver License Test,FAMILY,4.5,65.0,0.458984375,5000.0,Free,0.0,Everyone,Education,"January 30, 2016",2.0,2.1 and up,0.0,January,0
Free Florida DMV Test 2018,FAMILY,4.1,665.0,5.3,50000.0,Free,0.0,Everyone,Education,"May 24, 2018",8.1,4.0.3 and up,0.0,May,0
Canvas FL,FAMILY,4.9,36.0,9.4,1000.0,Free,0.0,Teen,Education,"June 25, 2018",3.8.0,4.1 and up,0.0,June,0
Florida Lottery Results,NEWS_AND_MAGAZINES,4.1,763.0,2.2,100000.0,Free,0.0,Everyone,News & Magazines,"December 18, 2015",2.0,2.3.3 and up,0.0,December,0
Florida Cooling Supply HVAC,PRODUCTIVITY,4.2,6.0,43.0,500.0,Free,0.0,Everyone,Productivity,"July 27, 2018",8.1.10.41,4.4 and up,0.0,July,0
Restaurant Inspections - FL,HEALTH_AND_FITNESS,3.5,143.0,0.220703125,10000.0,Free,0.0,Everyone,Health & Fitness,"June 12, 2013",1.1,2.2 and up,0.0,June,0
Florida Keys,TRAVEL_AND_LOCAL,4.2,92.0,20.0,10000.0,Free,0.0,Everyone,Travel & Local,"April 6, 2017",4.1,4.0.3 and up,0.0,April,0
South Florida AA Meetings,LIFESTYLE,5.0,10.0,21.0,1000.0,Free,0.0,Everyone,Lifestyle,"May 24, 2018",2.18,4.1 and up,0.0,May,0
Florida Travel Guide - TOURIAS,TRAVEL_AND_LOCAL,3.8,80.0,37.0,10000.0,Free,0.0,Everyone,Travel & Local,"July 30, 2018",3.21,4.0 and up,0.0,July,0
Florida State Gameday,SPORTS,4.7,1566.0,26.0,50000.0,Free,0.0,Everyone,Sports,"July 13, 2018",9.19.2,4.1 and up,0.0,July,0
FL Bankers,EVENTS,4.3,0.0,3.4,10.0,Free,0.0,Everyone,Events,"June 5, 2018",1.0.1,4.2 and up,0.0,June,0
Fort Myers FL,PRODUCTIVITY,4.3,0.0,22.0,100.0,Free,0.0,Everyone,Productivity,"September 17, 2015",2.4.0,4.1 and up,0.0,September,0
"News-Journal-Daytona Beach, FL",NEWS_AND_MAGAZINES,4.5,76.0,7.8,5000.0,Free,0.0,Everyone,News & Magazines,"July 3, 2018",5.0,4.4 and up,0.0,July,0
